1 			2         3 			4 			8 			9 			10 			11 			12 			13 			14 			15 			16 			17 			M047 		M048 		M046 		T004 		M045		 M050 		L001 		M044 		D004 		M043 		E002 		T005 		M042 		L002 		M027 		L003 		M028 		M029 		M037 		D003 		M030 		D005 		M038 		L005 		M031 		T003 		M036 		M032 		M035 		M033 		M034 		L004 		M039 		L006 		F001 		M040		D006 		M041 		L007 		F002		M004 		M005 		D002 		M011		M012 		M003 		M006		T001 		M010 		M013		M009 		R002 		M002 		M007 		M014 		D013 		I011 		I012 		M008 		M001 		M015        M023 		M016		D012 		D008 		D009 		D016 		M022 		D010 		L010 		M017 		T002 		R001 		D007 		D014 		D015 		M018 		M019 		M021 		M026 		L009 		M025 		M024 		D001 		M020 		L011 		D011 		M051
0.003465257 0.003381949 0.014292175 0.003403483 0.003146498 0.003179515 0.007621859 0.007621658 0.007569889 0.003173033 0.007471952 0.007619313 0.007622248 0.008858362 0.003420151 0.003420151 0.003420151 0.003653283 0.003514527 0.003242669 0.002831769 0.003420151 0.003233359 0.003653283 0.003653283 0.003653283 0.003653283 0.003653283 0.003648945 0.003593788 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003648945 0.003227218 0.003648945 0.003317609 0.002748435 0.003648945 0.003414972 0.003648945 0.003648945 0.003434922 0.004275739 0.004275739 0.004246091 0.004275739 0.004275739 0.004275739 0.004275739 0.004275739 0.004275739 0.004275739 0.004275739 0.445038182 0.004275739 0.004275739 0.004275739 0.004125518 0.004076191 0.004076773 0.004275739 0.004275739 0.004275739 0.003650205 0.003650205 0.003650205 0.003512354 0.003416288 0.003512354 0.003650205 0.003753431 0.003650205 0.003650205 0.003650205 0.004028907 0.003650205 0.003416288 0.003416288 0.003650205 0.003650205 0.003650205 0.003650205 0.003650205 0.003650205 0.003650205 0.003650205 0.003650205 0.003320759 0.003512354 0.003650205
0.004068764 0.003973502 0.013244624 0.003968414 0.007888006 0.007449460 0.007499410 0.007496761 0.007459598 0.007624680 0.007370693 0.007499574 0.007498119 0.008534106 0.004201990 0.004201990 0.004201990 0.004360096 0.004082487 0.004098364 0.003637729 0.004201990 0.004090356 0.004360096 0.004360096 0.004360096 0.004360096 0.004360096 0.004355287 0.004127644 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004084187 0.004355287 0.003947552 0.003808742 0.004355287 0.004196462 0.004355287 0.004355287 0.003780671 0.004887760 0.004887760 0.004683196 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004682902 0.406819737 0.004887760 0.004887760 0.004613212 0.004355079 0.004355273 0.004887760 0.004887760 0.004887760 0.004355066 0.004355066 0.004355066 0.004058112 0.004196194 0.004058112 0.004355066 0.004236225 0.004355066 0.004355066 0.004355066 0.003998246 0.004355066 0.004196194 0.004196194 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.003927738 0.004058112 0.004355066
0.004068764 0.003973502 0.013244624 0.003968414 0.007888006 0.007449460 0.007499410 0.007496761 0.007459598 0.007624680 0.007370693 0.007499574 0.007498119 0.008534106 0.004201990 0.004201990 0.004201990 0.004360096 0.004082487 0.004098364 0.003637729 0.004201990 0.004090356 0.004360096 0.004360096 0.004360096 0.004360096 0.004360096 0.004355287 0.004127644 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004084187 0.004355287 0.003947552 0.003808742 0.004355287 0.004196462 0.004355287 0.004355287 0.003780671 0.004887760 0.004887760 0.004683196 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004682902 0.004887760 0.406819737 0.004887760 0.004613212 0.004355079 0.004355273 0.004887760 0.004887760 0.004887760 0.004355066 0.004355066 0.004355066 0.004058112 0.004196194 0.004058112 0.004355066 0.004236225 0.004355066 0.004355066 0.004355066 0.003998246 0.004355066 0.004196194 0.004196194 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.003927738 0.004058112 0.004355066
0.004068764 0.003973502 0.013244624 0.003968414 0.007888006 0.007449460 0.007499410 0.007496761 0.007459598 0.007624680 0.007370693 0.007499574 0.007498119 0.008534106 0.004201990 0.004201990 0.004201990 0.004360096 0.004082487 0.004098364 0.003637729 0.004201990 0.004090356 0.004360096 0.004360096 0.004360096 0.004360096 0.004360096 0.004355287 0.004127644 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004084187 0.004355287 0.003947552 0.003808742 0.004355287 0.004196462 0.004355287 0.004355287 0.003780671 0.004887760 0.004887760 0.004683196 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004682902 0.004887760 0.004887760 0.406819737 0.004613212 0.004355079 0.004355273 0.004887760 0.004887760 0.004887760 0.004355066 0.004355066 0.004355066 0.004058112 0.004196194 0.004058112 0.004355066 0.004236225 0.004355066 0.004355066 0.004355066 0.003998246 0.004355066 0.004196194 0.004196194 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.003927738 0.004058112 0.004355066
0.003483923 0.003359247 0.014260270 0.003383099 0.003149085 0.007572503 0.007624064 0.007620841 0.007573200 0.007768626 0.007481058 0.007623390 0.003188794 0.003143102 0.003687892 0.003687892 0.003687892 0.003589221 0.003514970 0.003532933 0.003214029 0.003687892 0.003524048 0.003589221 0.003589221 0.003589221 0.003589221 0.003589221 0.003582381 0.003515359 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003582381 0.003515994 0.003582381 0.003314758 0.003440217 0.003582381 0.003680720 0.003582381 0.003582381 0.003446940 0.004208690 0.004208690 0.004533739 0.004208690 0.004208690 0.004208690 0.004208690 0.004208690 0.004208690 0.004208690 0.004208690 0.004122170 0.004208690 0.004208690 0.004208690 0.445312161 0.004070789 0.004510309 0.004208690 0.004208690 0.004208690 0.003583764 0.003583764 0.003583764 0.003801202 0.003682232 0.003801202 0.003583764 0.003681607 0.003583764 0.003583764 0.003583764 0.003319202 0.003583764 0.003682232 0.003682232 0.003583764 0.003583764 0.003583764 0.003583764 0.003583764 0.003583764 0.003583764 0.003583764 0.003583764 0.003637472 0.003801202 0.003583764
0.002797491 0.002663373 0.016465610 0.002679103 0.002507073 0.008089938 0.002548393 0.002545498 0.002539892 0.002534540 0.007976826 0.008161127 0.008152550 0.002519928 0.002798520 0.002798520 0.002798520 0.002731008 0.002879646 0.002535478 0.002305687 0.002798520 0.002878775 0.002731008 0.002731008 0.002731008 0.002731008 0.002731008 0.002723294 0.002515373 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002723294 0.002870263 0.002723294 0.002580433 0.002664439 0.002723294 0.002790338 0.002723294 0.002723294 0.002671624 0.003516512 0.003516512 0.003802802 0.003516512 0.003516512 0.003516512 0.003516512 0.003516512 0.003516512 0.003516512 0.003516512 0.003604743 0.003516512 0.003516512 0.003516512 0.003602889 0.502729154 0.003837173 0.003516512 0.003516512 0.003516512 0.002724191 0.002724191 0.002724191 0.002873873 0.002791319 0.002873873 0.002724191 0.002791934 0.002724191 0.002724191 0.002724191 0.002586986 0.002724191 0.002791319 0.002791319 0.002724191 0.002724191 0.002724191 0.002724191 0.002724191 0.002724191 0.002724191 0.002724191 0.002724191 0.002973620 0.002873873 0.002724191
0.002818717 0.002652548 0.016475495 0.002670885 0.002510427 0.008096346 0.008166690 0.008161369 0.002531467 0.002521660 0.007978751 0.002540832 0.002537001 0.002524426 0.002799564 0.002799564 0.002799564 0.002732222 0.002881594 0.002536491 0.003278207 0.002799564 0.002524825 0.002732222 0.002732222 0.002732222 0.002732222 0.002732222 0.002722656 0.002870212 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002722656 0.002513345 0.002722656 0.002970427 0.002230233 0.002722656 0.002789384 0.002722656 0.002722656 0.002236941 0.003517053 0.003517053 0.003802936 0.003517053 0.003517053 0.003517053 0.003517053 0.003517053 0.003517053 0.003517053 0.003517053 0.003605653 0.003517053 0.003517053 0.003517053 0.003992328 0.003837593 0.502678237 0.003517053 0.003517053 0.003517053 0.002723702 0.002723702 0.002723702 0.002872796 0.002790525 0.002872796 0.002723702 0.002791209 0.002723702 0.002723702 0.002723702 0.002586572 0.002723702 0.002790525 0.002790525 0.002723702 0.002723702 0.002723702 0.002723702 0.002723702 0.002723702 0.002723702 0.002723702 0.002723702 0.002582120 0.002872796 0.002723702
0.004068764 0.003973502 0.013244624 0.003968414 0.007888006 0.007449460 0.007499410 0.007496761 0.007459598 0.007624680 0.007370693 0.007499574 0.007498119 0.008534106 0.004201990 0.004201990 0.004201990 0.004360096 0.004082487 0.004098364 0.003637729 0.004201990 0.004090356 0.004360096 0.004360096 0.004360096 0.004360096 0.004360096 0.004355287 0.004127644 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004084187 0.004355287 0.003947552 0.003808742 0.004355287 0.004196462 0.004355287 0.004355287 0.003780671 0.004887760 0.004887760 0.004683196 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004682902 0.004887760 0.004887760 0.004887760 0.004613212 0.004355079 0.004355273 0.406819737 0.004887760 0.004887760 0.004355066 0.004355066 0.004355066 0.004058112 0.004196194 0.004058112 0.004355066 0.004236225 0.004355066 0.004355066 0.004355066 0.003998246 0.004355066 0.004196194 0.004196194 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.003927738 0.004058112 0.004355066
0.004068764 0.003973502 0.013244624 0.003968414 0.007888006 0.007449460 0.007499410 0.007496761 0.007459598 0.007624680 0.007370693 0.007499574 0.007498119 0.008534106 0.004201990 0.004201990 0.004201990 0.004360096 0.004082487 0.004098364 0.003637729 0.004201990 0.004090356 0.004360096 0.004360096 0.004360096 0.004360096 0.004360096 0.004355287 0.004127644 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004084187 0.004355287 0.003947552 0.003808742 0.004355287 0.004196462 0.004355287 0.004355287 0.003780671 0.004887760 0.004887760 0.004683196 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004682902 0.004887760 0.004887760 0.004887760 0.004613212 0.004355079 0.004355273 0.004887760 0.406819737 0.004887760 0.004355066 0.004355066 0.004355066 0.004058112 0.004196194 0.004058112 0.004355066 0.004236225 0.004355066 0.004355066 0.004355066 0.003998246 0.004355066 0.004196194 0.004196194 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.003927738 0.004058112 0.004355066
0.004068764 0.003973502 0.013244624 0.003968414 0.007888006 0.007449460 0.007499410 0.007496761 0.007459598 0.007624680 0.007370693 0.007499574 0.007498119 0.008534106 0.004201990 0.004201990 0.004201990 0.004360096 0.004082487 0.004098364 0.003637729 0.004201990 0.004090356 0.004360096 0.004360096 0.004360096 0.004360096 0.004360096 0.004355287 0.004127644 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004355287 0.004084187 0.004355287 0.003947552 0.003808742 0.004355287 0.004196462 0.004355287 0.004355287 0.003780671 0.004887760 0.004887760 0.004683196 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004887760 0.004682902 0.004887760 0.004887760 0.004887760 0.004613212 0.004355079 0.004355273 0.004887760 0.004887760 0.406819737 0.004355066 0.004355066 0.004355066 0.004058112 0.004196194 0.004058112 0.004355066 0.004236225 0.004355066 0.004355066 0.004355066 0.003998246 0.004355066 0.004196194 0.004196194 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.004355066 0.003927738 0.004058112 0.004355066
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.407207522 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.407207522 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.407207522 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.003635302 0.003527487 0.003551393 0.012475659 0.003326280 0.007490698 0.007551173 0.007541955 0.007519826 0.007702306 0.007406034 0.007555739 0.007558402 0.003304560 0.003933000 0.003933000 0.003933000 0.003825180 0.003785400 0.003803932 0.003216891 0.003933000 0.003794899 0.003825180 0.003825180 0.003825180 0.003825180 0.003825180 0.003819460 0.003786209 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003788627 0.003819460 0.003617426 0.003440975 0.003819460 0.003927057 0.003819460 0.003819460 0.003770502 0.003820543 0.003820543 0.004056954 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003621623 0.003820543 0.003820543 0.003820543 0.003922640 0.003350831 0.003349208 0.003820543 0.003820543 0.003820543 0.004323928 0.004323928 0.004323928 0.431572605 0.004471545 0.004647705 0.004323928 0.004469680 0.004323928 0.004323928 0.004323928 0.004268020 0.004323928 0.004471545 0.004471545 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004570950 0.004647705 0.004323928
0.003857931 0.003736034 0.003733648 0.012201442 0.007914374 0.007458442 0.007511817 0.007502998 0.007482905 0.007657595 0.007371602 0.007515231 0.007517520 0.003484267 0.004197213 0.004197213 0.004197213 0.004079840 0.004075218 0.004093117 0.003622774 0.004197213 0.004084382 0.004079840 0.004079840 0.004079840 0.004079840 0.004079840 0.004073388 0.003794618 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004077313 0.004073388 0.003937079 0.003797942 0.004073388 0.004190500 0.004073388 0.004073388 0.003769109 0.004072914 0.004072914 0.004049746 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.003631684 0.004072914 0.004072914 0.004072914 0.003917574 0.003355390 0.003354068 0.004072914 0.004072914 0.004072914 0.004550649 0.004550649 0.004550649 0.004610056 0.418803407 0.004610056 0.004550649 0.004445665 0.004550649 0.004550649 0.004550649 0.004244764 0.004550649 0.004705626 0.004705626 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004532384 0.004610056 0.004550649
0.003635302 0.003527487 0.003551393 0.012475659 0.003326280 0.007490698 0.007551173 0.007541955 0.007519826 0.007702306 0.007406034 0.007555739 0.007558402 0.003304560 0.003933000 0.003933000 0.003933000 0.003825180 0.003785400 0.003803932 0.003216891 0.003933000 0.003794899 0.003825180 0.003825180 0.003825180 0.003825180 0.003825180 0.003819460 0.003786209 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003788627 0.003819460 0.003617426 0.003440975 0.003819460 0.003927057 0.003819460 0.003819460 0.003770502 0.003820543 0.003820543 0.004056954 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003621623 0.003820543 0.003820543 0.003820543 0.003922640 0.003350831 0.003349208 0.003820543 0.003820543 0.003820543 0.004323928 0.004323928 0.004323928 0.004647705 0.004471545 0.431572605 0.004323928 0.004469680 0.004323928 0.004323928 0.004323928 0.004268020 0.004323928 0.004471545 0.004471545 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004570950 0.004647705 0.004323928
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.407207522 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.003815406 0.003745999 0.003771280 0.012226023 0.003507909 0.007445654 0.007512381 0.007503526 0.007481313 0.007654514 0.007368763 0.007513545 0.007519458 0.008580856 0.003935941 0.003935941 0.003935941 0.004116103 0.003791614 0.003809483 0.003235689 0.003935941 0.003800545 0.004116103 0.004116103 0.004116103 0.004116103 0.004116103 0.004112774 0.004121067 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.004112774 0.003796392 0.004112774 0.003629516 0.003456392 0.004112774 0.003931963 0.004112774 0.004112774 0.003769394 0.004113862 0.004113862 0.004051082 0.004113862 0.004113862 0.004113862 0.004113862 0.004113862 0.004113862 0.004113862 0.004113862 0.003992115 0.004113862 0.004113862 0.004113862 0.003918904 0.003357837 0.003356598 0.004113862 0.004113862 0.004113862 0.004590865 0.004590865 0.004590865 0.004610479 0.004447928 0.004610479 0.004590865 0.418634069 0.004590865 0.004590865 0.004590865 0.004604736 0.004590865 0.004447928 0.004447928 0.004590865 0.004590865 0.004590865 0.004590865 0.004590865 0.004590865 0.004590865 0.004590865 0.004590865 0.004532811 0.004610479 0.004590865
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.407207522 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.407207522 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.407207522 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.003417440 0.003346307 0.003385421 0.012828408 0.003139439 0.003162450 0.007616356 0.007609279 0.007577260 0.003182233 0.007453992 0.007613895 0.007624881 0.008835438 0.003414446 0.003414446 0.003414446 0.003646744 0.003507749 0.003237608 0.002822121 0.003414446 0.003227510 0.003646744 0.003646744 0.003646744 0.003646744 0.003646744 0.003643176 0.003587820 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003643176 0.003222710 0.003643176 0.003311544 0.002743178 0.003643176 0.003410100 0.003643176 0.003643176 0.003430773 0.003645129 0.003645129 0.003508508 0.003645129 0.003645129 0.003645129 0.003645129 0.003645129 0.003645129 0.003645129 0.003645129 0.004022856 0.003645129 0.003645129 0.003645129 0.003316909 0.002920931 0.002920143 0.003645129 0.003645129 0.003645129 0.004177743 0.004177743 0.004177743 0.004133031 0.003987009 0.004133031 0.004177743 0.004322922 0.004177743 0.004177743 0.004177743 0.445576301 0.004177743 0.003987009 0.003987009 0.004177743 0.004177743 0.004177743 0.004177743 0.004177743 0.004177743 0.004177743 0.004177743 0.004177743 0.004002049 0.004133031 0.004177743
